1x,1y,1z,2x,2y,2z,3x,3y,3z,4x,4y,4z,5x,5y,5z,6x,6y,6z,7x,7y,7z,8x,8y,8z,9x,9y,9z,10x,10y,10z,11x,11y,11z,12x,12y,12z,13x,13y,13z,14x,14y,14z,15x,15y,15z,16x,16y,16z,17x,17y,17z,18x,18y,18z,19x,19y,19z,20x,20y,20z,21x,21y,21z,22x,22y,22z
14.477,13.754,12.392,13.708,12.633,13.175,15.497,13.651,12.792,14.151,14.694,12.763,12.796,13.011,14.296,14.359,11.745,13.417,12.514,14.145,14.56,12.007,11.733,14.579,11.317,11.415,13.159,12.776,10.973,14.867,11.22,11.792,15.374,12.403,12.115,12.238,11.283,10.407,13.013,10.348,11.843,13.275,11.895,13.234,11.271,12.776,11.286,11.533,12.895,13.925,10.715,10.86,13.447,11.107,14.405,13.69,11.009,12.677,14.884,10.216,14.803,12.68,10.73,14.946,14.511,10.525
14.55,13.819,12.508,13.567,12.668,12.972,15.566,13.708,12.858,14.303,14.748,13.004,12.856,12.966,14.347,14.184,11.792,13.241,12.337,13.988,14.731,12.085,11.622,14.526,11.334,11.826,13.253,12.651,10.696,14.459,11.478,11.726,15.513,12.503,12.22,12.286,10.86,10.986,12.716,10.61,12.647,13.375,11.935,13.121,11.214,12.609,11.269,11.761,12.866,13.801,10.6,10.878,13.115,11.116,14.385,13.622,10.956,12.661,14.603,9.908,14.593,12.581,10.69,14.966,14.244,10.266
14.452,13.792,12.336,13.473,12.73,12.956,15.272,13.16,12.122,14.838,14.481,13.109,12.915,12.878,14.422,14.054,11.802,12.869,12.949,13.927,15.041,11.819,11.778,14.553,11.222,11.712,13.14,12.248,10.898,14.963,11.087,12.011,15.384,12.218,12.626,12.375,11.269,10.694,12.697,10.133,12.135,13.125,12.273,12.506,10.845,11.693,13.619,12.604,13.252,13.321,10.416,11.684,11.878,10.193,13.844,14.382,11.311,13.546,13.434,9.412,13.129,15.085,11.602,14.559,14.985,10.84
14.632,13.691,12.426,13.726,12.676,13.151,15.664,13.406,12.624,14.453,14.749,12.763,12.862,13.035,14.209,14.402,11.772,13.181,12.471,14.168,14.485,11.948,11.807,14.522,11.342,11.443,13.155,12.623,11.053,14.906,11.187,11.899,15.31,12.352,11.951,12.136,11.234,10.417,13.102,10.381,11.942,13.175,11.928,13.185,11.436,12.831,11.174,11.548,12.824,13.948,10.809,10.918,13.466,11.716,14.333,13.749,11.066,12.411,14.883,10.399,14.764,12.882,10.455,14.735,14.713,10.641
14.561,13.713,12.33,13.764,12.632,13.192,15.606,13.652,12.573,14.265,14.706,12.723,12.791,13.001,14.226,14.422,11.833,13.452,12.36,14.094,14.43,11.934,11.739,14.55,11.416,11.499,13.159,12.667,10.971,14.894,11.072,11.795,15.221,12.505,12.085,12.25,11.224,10.434,13.03,10.399,11.996,13.065,11.955,13.335,11.477,12.736,11.319,11.526,12.799,13.99,10.775,10.916,13.686,11.727,14.332,13.566,11.006,12.641,14.927,10.281,14.486,12.512,10.648,14.963,14.219,10.388
14.531,13.683,12.556,13.581,12.559,13.015,15.576,13.443,12.84,14.325,14.629,12.99,12.717,12.988,14.273,14.203,11.646,13.186,12.511,14.172,14.475,11.92,11.739,14.593,11.481,11.516,13.176,12.535,10.858,15.055,11.09,11.999,15.262,12.571,12.141,12.275,11.184,10.506,12.925,10.598,12.111,12.963,11.994,13.178,11.37,12.829,11.288,11.583,12.842,14.022,10.791,10.912,13.27,11.192,14.268,13.655,10.87,12.505,14.866,10.21,14.5,12.638,10.542,14.874,14.417,10.398
13.829,14.629,12.422,12.728,13.921,13.26,13.753,15.735,12.578,14.796,14.313,12.824,13.014,12.805,14.241,12.057,14.634,13.693,14.064,12.343,14.527,11.54,12.274,14.476,11.021,11.817,13.097,11.509,11.498,15.238,11.093,13.158,14.984,11.849,12.756,12.188,11.346,10.772,12.78,9.943,11.8,12.979,12.856,12.046,11.362,11.236,13.43,11.609,13.758,12.789,10.741,12.819,10.948,11.225,13.759,14.273,11.08,14.637,12.377,10.106,12.8,14.556,10.644,14.551,14.783,10.508
14.545,13.762,12.405,13.735,12.691,13.142,15.617,13.578,12.525,14.226,14.758,12.747,12.809,13.0,14.216,14.232,11.783,13.231,12.439,14.113,14.612,12.0,11.778,14.537,11.326,11.476,13.203,12.599,10.955,14.811,11.353,12.064,15.359,12.361,12.038,12.163,11.079,10.431,13.049,10.4,12.076,13.162,11.976,13.208,11.357,12.668,11.225,11.521,12.897,13.934,10.759,10.901,13.37,11.217,14.328,13.65,11.0,12.738,14.791,10.136,14.624,12.644,10.666,15.027,14.353,10.553
14.09,14.42,12.5,12.754,13.602,12.976,14.193,15.359,13.0,15.022,13.925,12.802,12.865,12.798,14.335,12.21,14.465,13.321,13.797,12.201,14.737,11.424,12.582,14.642,11.258,11.778,13.257,11.241,11.991,15.508,10.763,13.454,14.661,12.02,12.768,12.291,11.832,10.821,13.403,10.25,11.525,12.912,12.842,12.13,11.176,11.279,13.335,11.751,13.659,12.952,10.548,12.653,11.078,10.866,13.707,14.42,10.934,14.267,12.473,9.719,12.679,14.872,10.899,14.263,14.994,10.223
14.594,13.625,12.331,13.553,12.568,13.031,15.562,13.287,12.737,14.544,14.581,12.843,12.691,13.082,14.245,14.189,11.786,13.592,12.612,14.188,14.745,11.706,11.978,14.432,11.668,11.304,13.123,12.211,11.429,15.222,10.806,12.248,14.953,12.605,12.031,12.234,11.951,10.229,13.256,10.661,11.333,12.768,11.896,13.23,11.432,12.968,11.37,11.414,12.787,13.961,10.787,10.826,13.277,11.449,14.306,13.686,11.035,12.475,14.68,10.028,14.483,12.841,10.42,14.82,14.456,10.427
14.487,13.755,12.317,13.528,12.649,13.019,15.266,13.232,11.831,14.947,14.354,13.146,12.957,12.902,14.333,14.005,11.654,13.015,13.014,13.962,15.001,11.734,11.964,14.532,11.307,11.532,13.093,12.043,11.187,15.272,10.959,12.585,14.93,12.132,12.598,12.339,11.67,10.529,12.77,10.303,11.587,12.858,12.338,12.49,10.844,11.532,13.464,12.605,13.213,13.394,10.481,11.867,11.703,10.214,13.706,14.408,11.435,13.705,13.45,9.458,12.857,14.954,11.92,14.228,15.244,10.982
14.504,13.705,12.47,13.53,12.696,12.975,15.395,13.488,13.028,14.169,14.685,12.846,12.753,12.995,14.303,14.179,11.795,13.159,12.306,14.02,14.656,12.138,11.687,14.645,11.461,11.632,13.241,12.915,10.963,14.88,11.454,11.745,15.52,12.409,12.182,12.181,11.143,10.618,12.917,10.595,12.328,13.257,12.007,13.283,11.341,12.72,11.38,11.509,12.908,13.89,10.641,10.991,13.532,11.427,14.4,13.563,10.94,12.771,14.795,10.088,14.449,12.582,10.463,15.099,14.141,10.314
14.573,13.721,12.344,13.714,12.606,13.121,15.606,13.429,12.568,14.286,14.686,12.635,12.759,12.999,14.226,14.31,11.711,13.42,12.423,14.122,14.501,11.927,11.802,14.556,11.433,11.473,13.169,12.54,10.991,14.952,11.126,12.114,15.215,12.496,12.038,12.227,11.215,10.378,13.068,10.52,12.002,13.014,11.93,13.287,11.417,12.764,11.208,11.549,12.847,13.977,10.807,10.938,13.637,11.562,14.315,13.627,11.027,12.61,15.005,10.417,14.5,12.481,10.749,14.95,14.245,10.359
14.541,13.719,12.356,13.721,12.565,13.102,15.511,13.498,12.705,14.351,14.653,12.895,12.777,13.017,14.197,14.335,11.685,13.493,12.514,14.144,14.498,11.884,11.83,14.573,11.305,11.411,13.223,12.441,11.038,15.078,11.107,12.311,15.198,12.468,11.98,12.202,11.071,10.357,13.088,10.431,11.946,12.979,11.981,13.19,11.423,12.951,11.213,11.546,12.871,13.968,10.806,10.922,13.371,11.347,14.354,13.828,11.016,12.521,14.845,10.261,14.77,12.957,10.403,14.737,14.702,10.588
14.474,13.48,12.387,13.7,12.477,13.187,15.603,13.176,12.383,14.392,14.423,12.93,12.736,13.019,14.167,14.257,11.652,13.581,12.383,14.165,14.353,12.006,11.867,14.755,11.542,11.434,13.204,12.739,11.111,15.179,11.118,12.037,15.315,12.355,11.981,12.06,11.612,10.354,13.237,10.522,11.79,13.19,11.981,13.299,11.477,12.886,11.198,11.524,12.891,14.062,10.789,11.004,13.687,11.692,14.349,13.87,11.016,12.662,15.149,10.644,14.761,13.042,10.483,14.891,14.766,10.867
14.197,13.935,12.477,13.489,12.815,13.138,15.363,13.842,12.392,14.072,14.918,12.86,12.855,12.875,14.519,14.098,11.905,13.027,12.965,13.789,15.252,11.998,11.597,14.593,11.217,11.895,13.222,12.598,10.728,14.73,11.223,11.553,15.373,11.967,12.834,12.197,10.904,10.94,12.804,10.392,12.441,13.623,12.438,12.429,10.755,11.561,13.847,12.178,13.345,13.224,10.213,12.008,11.577,10.244,13.947,14.261,11.027,13.838,13.021,9.312,13.243,15.081,11.078,14.915,14.522,10.642
14.488,13.775,12.408,13.764,12.651,13.118,15.59,13.756,12.695,14.036,14.78,12.511,12.845,13.0,14.2,14.506,11.866,13.28,12.307,14.043,14.456,12.096,11.675,14.498,11.288,11.584,13.255,12.673,10.771,14.67,11.411,11.803,15.328,12.371,12.142,12.292,11.019,10.591,13.019,10.396,12.217,13.258,11.978,13.26,11.395,12.653,11.236,11.592,12.896,13.926,10.769,10.96,13.666,11.343,14.383,13.597,11.002,12.612,14.899,10.333,14.603,12.548,10.651,15.133,14.262,10.531
14.633,13.647,12.336,13.68,12.638,13.132,15.658,13.316,12.37,14.643,14.605,12.729,12.747,13.098,14.213,14.217,11.763,13.575,12.606,14.21,14.659,11.74,11.951,14.453,11.487,11.212,13.148,12.182,11.234,15.112,10.858,12.334,14.939,12.492,11.978,12.152,11.775,10.182,13.223,10.428,11.247,12.73,11.895,13.197,11.419,12.935,11.215,11.445,12.819,13.989,10.883,10.878,13.541,11.616,14.318,13.732,10.999,12.599,15.02,10.599,14.54,12.862,10.439,14.914,14.503,10.533
14.475,13.732,12.33,13.552,12.751,13.03,15.434,13.13,12.135,14.894,14.427,13.024,12.928,12.961,14.421,13.973,11.728,12.876,12.91,13.908,15.138,11.858,11.805,14.447,11.259,11.699,13.081,12.187,10.894,14.863,11.09,12.179,15.148,12.116,12.699,12.365,11.46,10.717,12.718,10.135,11.799,13.029,12.241,12.462,10.863,11.679,13.771,12.466,13.195,13.263,10.404,11.882,11.616,10.385,13.885,14.372,11.315,13.545,13.154,9.453,13.213,15.208,11.509,14.519,14.835,10.549
14.524,13.699,12.539,13.646,12.513,13.045,15.635,13.574,12.643,14.187,14.684,12.816,12.727,13.004,14.185,14.284,11.66,13.449,12.509,14.163,14.465,11.922,11.846,14.557,11.449,11.447,13.17,12.511,10.973,14.966,11.073,12.079,15.225,12.565,12.065,12.259,11.347,10.311,13.09,10.452,11.808,12.869,11.947,13.233,11.434,12.785,11.249,11.597,12.821,14.0,10.822,10.911,13.121,11.079,14.307,13.682,10.919,12.439,14.807,10.228,14.422,12.644,10.647,15.098,14.258,10.492
14.496,13.787,12.342,13.644,12.685,13.035,15.532,13.723,12.768,14.123,14.86,12.375,12.785,13.009,14.301,14.277,11.884,13.384,12.363,14.056,14.695,12.044,11.679,14.564,11.322,11.616,13.209,12.721,10.861,14.663,11.374,11.738,15.426,12.518,12.143,12.235,10.854,10.698,12.779,10.463,12.301,13.202,11.973,13.2,11.321,12.692,11.224,11.715,12.908,13.928,10.693,10.939,13.273,11.171,14.365,13.55,10.999,12.656,14.646,9.932,14.487,12.475,10.809,14.952,14.178,10.396
14.612,13.795,12.31,13.79,12.721,13.186,15.647,13.58,12.698,14.341,14.828,12.583,12.765,13.006,14.265,14.443,11.969,13.577,12.399,14.089,14.672,11.923,11.767,14.494,11.395,11.47,13.121,12.728,11.01,14.7,11.209,11.942,15.21,12.493,12.116,12.229,11.293,10.428,12.917,10.457,11.948,13.022,11.934,13.285,11.376,12.685,11.438,11.393,12.811,13.945,10.742,10.936,13.55,11.506,14.296,13.458,10.999,12.723,14.918,10.264,14.354,12.413,10.62,15.023,13.988,10.348
14.566,13.589,12.364,13.693,12.581,13.178,15.542,13.322,12.666,14.374,14.654,12.796,12.752,13.112,14.227,14.225,11.612,13.443,12.66,14.234,14.698,11.695,12.035,14.449,11.606,11.221,13.084,11.81,11.452,15.367,10.76,12.587,14.602,12.511,11.977,12.095,12.068,10.316,13.317,10.573,11.059,12.694,11.916,13.166,11.394,13.055,11.276,11.463,12.763,14.021,10.871,10.823,13.369,11.443,14.255,13.718,11.035,12.564,14.975,10.403,14.373,12.687,10.485,14.885,14.453,10.506
14.411,13.754,12.454,13.475,12.678,12.999,15.387,13.419,12.072,14.748,14.514,13.249,12.884,12.973,14.418,14.03,11.74,12.877,13.041,13.99,15.051,11.869,11.835,14.497,11.278,11.59,13.117,12.454,10.948,14.916,11.142,12.049,15.174,11.983,12.592,12.294,11.47,10.569,12.775,10.189,11.75,13.241,12.412,12.446,10.895,11.478,13.499,12.456,13.324,13.331,10.422,12.096,11.623,10.299,13.739,14.466,11.248,13.81,13.231,9.497,12.925,15.013,11.814,14.533,15.106,10.779
14.541,13.751,12.393,13.678,12.671,13.146,15.439,13.257,12.058,14.831,14.471,13.174,12.875,12.934,14.323,14.106,11.672,13.017,12.953,13.978,14.877,11.901,11.817,14.473,11.272,11.606,13.083,12.443,10.883,14.68,11.173,12.158,15.241,11.976,12.68,12.317,11.564,10.615,12.715,10.201,11.621,13.115,12.313,12.492,10.931,11.689,13.752,12.58,13.127,13.391,10.436,11.937,11.678,10.247,13.779,14.333,11.415,13.555,13.283,9.429,13.103,15.113,11.901,14.375,15.032,10.765
14.612,13.745,12.492,13.83,12.635,13.161,15.681,13.713,12.626,14.278,14.654,12.918,12.84,13.013,14.156,14.282,11.628,13.202,12.484,14.183,14.315,12.041,11.769,14.514,11.294,11.428,13.163,12.703,10.956,14.747,11.359,11.932,15.348,12.313,12.022,12.17,11.194,10.321,13.0,10.334,11.939,13.233,11.871,13.224,11.424,12.822,11.316,11.515,12.841,13.95,10.832,10.822,13.492,11.449,14.291,13.684,11.167,12.647,14.829,10.256,14.659,12.631,10.957,14.886,14.342,10.441
14.464,13.793,12.385,13.794,12.7,13.3,15.532,13.591,12.667,14.23,14.715,12.948,12.793,13.028,14.271,14.436,11.83,13.616,12.487,14.091,14.738,12.011,11.686,14.519,11.316,11.595,13.121,12.699,10.874,14.708,11.276,11.774,15.296,12.388,12.086,12.142,11.026,10.537,12.945,10.4,12.177,13.139,12.032,13.206,11.348,12.983,11.242,11.74,12.855,13.86,10.574,10.932,13.468,11.408,14.278,13.608,10.995,12.573,14.748,10.024,14.647,12.649,10.607,14.91,14.324,10.417
14.593,13.662,12.321,13.583,12.585,13.018,15.544,13.359,12.732,14.37,14.642,12.746,12.683,13.12,14.195,14.205,11.916,13.475,12.676,14.187,14.729,11.685,12.017,14.43,11.602,11.203,13.092,11.884,11.318,15.158,10.691,12.394,14.477,12.637,12.031,12.247,11.974,10.133,13.314,10.596,11.168,12.633,11.865,13.209,11.43,12.877,11.452,11.382,12.803,13.983,10.863,10.786,13.136,11.243,14.291,13.656,11.068,12.67,14.788,10.203,14.417,12.66,10.687,14.759,14.402,10.44
14.464,13.896,12.33,13.607,12.707,13.044,15.416,13.762,12.852,14.031,14.828,12.671,12.789,12.95,14.324,14.335,11.989,13.417,12.433,14.036,14.757,12.032,11.664,14.519,11.314,11.701,13.202,12.662,10.822,14.545,11.407,11.753,15.414,12.468,12.091,12.27,10.789,10.693,12.928,10.571,12.453,13.236,11.996,13.192,11.32,12.641,11.131,11.769,12.928,13.835,10.608,10.954,13.372,11.05,14.385,13.58,11.019,12.638,14.67,9.914,14.588,12.484,10.809,15.012,14.222,10.449
14.563,13.636,12.364,13.571,12.63,13.036,15.583,13.369,12.49,14.476,14.623,12.864,12.775,13.056,14.313,14.222,11.806,13.401,12.477,14.16,14.68,11.991,11.772,14.561,11.392,11.455,13.138,12.704,11.041,14.851,11.264,11.913,15.314,12.528,12.109,12.25,11.318,10.322,12.943,10.415,11.964,12.94,11.926,13.196,11.292,12.833,11.311,11.547,12.861,13.918,10.693,10.834,13.202,11.158,14.335,13.722,11.068,12.591,14.704,10.009,14.635,12.695,10.703,14.974,14.487,10.514
14.46,13.778,12.415,13.585,12.67,13.082,15.445,13.293,12.155,14.676,14.562,13.193,12.888,12.969,14.416,13.888,11.633,13.037,13.0,13.953,15.089,11.796,11.819,14.531,11.328,11.565,13.086,12.127,10.923,15.109,11.014,12.278,15.101,12.062,12.671,12.33,11.777,10.62,12.724,10.319,11.684,12.873,12.289,12.551,10.829,11.483,13.604,12.545,13.204,13.337,10.34,11.816,11.761,10.275,13.806,14.341,11.277,13.31,13.377,9.232,12.906,14.939,11.382,14.552,14.911,10.718
14.614,13.679,12.374,13.75,12.55,13.061,15.683,13.456,12.6,14.262,14.675,12.716,12.764,13.06,14.131,14.567,11.969,13.518,12.422,14.176,14.457,11.881,11.798,14.515,11.445,11.447,13.131,12.443,11.004,14.964,10.994,12.01,15.145,12.546,12.06,12.302,11.465,10.368,13.078,10.447,11.729,12.902,11.923,13.254,11.475,12.795,11.404,11.425,12.783,13.994,10.889,10.862,13.313,11.415,14.29,13.636,11.059,12.51,14.828,10.252,14.434,12.664,10.53,14.812,14.377,10.509
14.639,13.675,12.33,13.596,12.623,13.046,15.566,13.372,12.756,14.513,14.709,12.764,12.722,13.123,14.244,14.262,11.982,13.518,12.697,14.191,14.818,11.627,12.044,14.37,11.615,11.198,13.067,11.823,11.392,15.176,10.741,12.637,14.45,12.619,12.017,12.233,12.163,10.204,13.361,10.598,10.956,12.724,11.87,13.175,11.399,13.001,11.335,11.416,12.753,13.96,10.834,10.773,13.194,11.313,14.278,13.648,11.051,12.529,14.775,10.204,14.408,12.65,10.681,14.716,14.292,10.337
14.472,13.736,12.339,13.394,12.694,13.025,15.287,13.037,12.155,14.842,14.384,13.129,12.864,12.919,14.419,13.887,11.692,13.12,12.972,13.896,15.156,11.821,11.898,14.538,11.404,11.611,13.089,12.279,11.007,14.927,10.97,12.207,15.214,12.186,12.686,12.354,11.786,10.691,12.72,10.328,11.647,12.96,12.261,12.549,10.832,11.615,13.603,12.543,13.15,13.36,10.321,11.556,11.873,10.302,13.895,14.304,11.322,13.431,13.367,9.26,13.159,15.069,11.655,14.613,14.891,10.772
14.625,13.729,12.441,13.837,12.7,13.196,15.745,13.536,12.598,14.348,14.723,12.903,12.798,13.037,14.172,14.275,11.734,13.234,12.394,14.154,14.557,12.149,11.735,14.483,11.268,11.488,13.169,13.042,10.971,14.705,11.531,11.732,15.405,12.259,12.072,12.157,11.082,10.444,13.084,10.357,12.015,13.294,11.875,13.2,11.342,12.838,11.398,11.521,12.871,13.891,10.784,10.9,13.498,11.138,14.341,13.647,11.092,12.728,14.806,10.17,14.527,12.638,10.74,14.961,14.287,10.459
14.011,14.484,12.3,12.85,13.812,13.183,14.197,15.481,12.653,14.959,13.943,12.546,12.915,12.902,14.411,12.222,14.627,13.491,13.853,12.482,15.053,11.464,12.275,14.496,11.134,11.786,13.059,11.418,11.506,15.291,10.868,13.147,14.74,11.937,12.761,12.185,11.565,10.815,12.96,10.07,11.772,13.034,12.799,12.083,11.182,11.347,13.51,11.666,13.692,12.804,10.575,12.727,11.022,11.163,13.763,14.264,10.95,14.431,12.469,9.826,12.87,14.825,10.55,14.662,14.717,10.4
14.089,14.406,12.349,12.888,13.76,13.114,14.056,15.447,12.763,14.983,13.874,12.547,12.932,12.856,14.333,12.232,14.563,13.449,13.765,12.255,14.952,11.425,12.497,14.491,11.155,11.837,13.179,11.292,11.82,15.301,10.831,13.397,14.581,12.032,12.786,12.223,11.606,10.827,13.196,10.054,11.693,13.063,12.813,12.04,11.194,11.358,13.426,11.632,13.618,12.889,10.542,12.883,10.992,11.051,13.701,14.328,11.018,14.232,12.498,9.701,12.777,14.795,10.759,14.414,14.831,10.449
14.554,13.726,12.369,13.618,12.667,13.151,15.578,13.502,12.725,14.426,14.805,12.739,12.739,13.065,14.257,14.23,11.792,13.424,12.65,14.132,14.752,11.796,11.935,14.502,11.475,11.243,13.136,12.057,11.162,15.253,10.835,12.443,14.712,12.441,12.027,12.195,11.855,10.208,13.149,10.453,11.289,12.906,11.931,13.203,11.335,12.812,11.181,11.561,12.848,13.956,10.737,10.854,13.499,11.308,14.365,13.698,10.961,12.486,14.772,10.15,14.461,12.741,10.431,14.943,14.443,10.403
14.596,13.788,12.384,13.797,12.7,13.173,15.672,13.808,12.626,14.345,14.805,12.765,12.809,13.003,14.175,14.411,11.759,13.296,12.353,14.076,14.458,12.041,11.709,14.526,11.352,11.453,13.211,12.723,10.897,14.733,11.353,11.805,15.351,12.295,12.107,12.238,11.012,10.406,12.913,10.348,12.027,13.16,11.918,13.335,11.433,12.924,11.349,11.724,12.892,13.914,10.753,10.893,13.723,11.452,14.364,13.568,11.042,12.725,14.785,10.109,14.64,12.563,10.795,14.978,14.26,10.455
14.051,14.446,12.338,12.773,13.826,13.092,14.151,15.448,12.696,14.895,13.875,12.687,12.932,12.869,14.342,12.107,14.667,13.38,13.84,12.4,14.945,11.491,12.329,14.508,11.11,11.805,13.138,11.498,11.58,15.278,10.863,13.116,14.866,11.959,12.799,12.196,11.497,10.861,13.004,10.033,11.829,12.966,12.87,12.048,11.222,11.119,13.289,11.628,13.712,12.807,10.578,12.767,11.029,11.12,13.679,14.326,11.033,14.32,12.419,9.767,12.675,14.69,10.852,14.341,14.964,10.417
14.676,13.538,12.321,13.561,12.648,13.106,15.652,13.078,12.493,14.708,14.452,12.933,12.722,13.133,14.278,14.105,11.769,13.624,12.593,14.209,14.834,11.707,11.985,14.413,11.631,11.264,13.053,12.076,11.351,15.206,10.745,12.292,14.849,12.663,12.071,12.194,11.892,10.216,13.242,10.719,11.22,12.534,11.867,13.154,11.375,13.137,11.358,11.492,12.753,14.001,10.822,10.812,13.251,11.443,14.244,13.65,10.997,12.499,14.779,10.135,14.447,12.743,10.392,14.836,14.38,10.411
14.653,13.683,12.435,13.718,12.63,13.077,15.57,13.214,12.631,14.666,14.598,13.085,12.751,13.034,14.218,14.321,11.688,13.338,12.626,14.198,14.562,11.801,11.94,14.505,11.438,11.306,13.144,12.31,11.116,15.112,10.836,12.356,14.986,12.436,11.976,12.149,11.651,10.276,13.083,10.405,11.594,12.786,11.937,13.155,11.383,12.912,11.337,11.408,12.782,13.965,10.85,10.869,13.332,11.383,14.276,13.766,11.071,12.317,14.803,10.401,14.55,12.828,10.551,14.929,14.516,10.551
14.519,13.742,12.436,13.476,12.692,12.938,15.426,13.306,12.035,14.589,14.525,13.281,12.907,12.924,14.34,13.836,11.629,13.037,12.881,13.949,14.967,11.924,11.797,14.536,11.232,11.67,13.147,12.494,10.873,14.677,11.18,11.885,15.342,12.105,12.625,12.372,11.271,10.695,12.748,10.195,12.104,13.208,12.254,12.499,10.913,11.554,13.532,12.44,13.199,13.363,10.461,11.819,11.73,10.365,13.922,14.392,11.283,13.483,13.345,9.386,13.233,15.169,11.638,14.75,14.893,10.743
14.544,13.66,12.49,13.56,12.628,13.006,15.494,13.363,12.995,14.422,14.699,12.783,12.757,13.035,14.245,14.198,11.75,13.207,12.39,14.11,14.49,12.021,11.707,14.635,11.509,11.491,13.201,12.813,10.992,14.859,11.316,11.797,15.438,12.487,12.198,12.228,11.535,10.439,12.867,10.501,11.882,13.044,11.951,13.273,11.348,12.753,11.321,11.601,12.895,13.988,10.795,10.918,13.3,11.262,14.302,13.563,10.956,12.582,14.866,10.222,14.228,12.539,10.673,14.913,14.166,10.273
14.611,13.596,12.426,13.697,12.594,13.109,15.62,13.28,12.642,14.429,14.586,12.953,12.737,13.114,14.154,14.176,11.729,13.641,12.577,14.251,14.54,11.938,11.862,14.548,11.401,11.317,13.093,12.518,11.115,15.013,11.086,12.127,15.168,12.473,11.985,12.159,11.536,10.242,13.086,10.361,11.646,12.7,11.873,13.195,11.39,12.727,11.242,11.405,12.811,13.966,10.871,10.788,13.233,11.268,14.299,13.773,11.105,12.462,14.811,10.277,14.548,12.961,10.407,14.895,14.586,10.693
14.495,13.699,12.421,13.531,12.635,13.07,15.479,13.292,12.245,14.694,14.495,13.143,12.902,12.926,14.438,14.062,11.689,12.979,12.968,13.935,15.091,11.775,11.947,14.561,11.436,11.586,13.072,12.07,11.073,15.167,10.877,12.483,15.013,12.032,12.632,12.288,11.967,10.696,12.696,10.325,11.487,12.986,12.3,12.474,10.843,11.509,13.622,12.44,13.096,13.446,10.318,11.892,11.635,10.375,13.881,14.372,11.29,13.365,13.453,9.264,13.08,15.071,11.672,14.575,15.021,10.761
14.469,13.759,12.563,13.519,12.569,12.98,15.431,13.624,13.191,14.022,14.682,12.909,12.799,12.983,14.285,14.256,11.765,13.134,12.469,14.066,14.539,12.063,11.723,14.622,11.418,11.659,13.212,12.745,10.915,14.825,11.392,11.705,15.48,12.522,12.152,12.241,11.121,10.669,12.906,10.487,12.286,13.147,11.956,13.172,11.242,12.754,11.219,11.619,12.87,13.923,10.718,10.934,13.258,10.995,14.332,13.648,10.992,12.537,14.785,10.129,14.419,12.587,10.768,14.988,14.281,10.38
